menu_item_id,item_name,category,price,is_standard
946132a1-3a3c-47da-84dd-e20aa183,Eba,Snack,2593.62,Yes
d8c5bfb1-fb00-49ea-a85d-d4e12f4b,Moin Moin,Side Dish,2378.25,Yes
b0918366-9d32-42a3-9318-e131b6e8,Egusi Soup,Snack,1092.86,No
fecc8106-999b-4b05-9f69-72f1e29b,Egusi Soup,Dessert,1944.98,Yes
3f14e7e2-883c-4185-8bbd-3c6053f4,Eba,Side Dish,1425.17,No
ca7209fe-512d-440b-b9f7-53eb7402,Amala,Main Course,2712.65,Yes
81970e80-a8e7-4782-abbb-16f93aef,Chin Chin,Soup,1388.32,No
0305f49d-55c2-4424-a12f-8f392d8c,Suya,Snack,3503.1,No
ab0fb244-e09f-458a-b0e1-fc4e05cd,Fried Rice,Soup,3083.68,No
821e6575-ca25-416c-b007-e42a046c,Chin Chin,Main Course,769.01,Yes
3d1313c4-f905-4183-bd56-089942f8,Banga Soup,Side Dish,1425.83,No
3273f521-c115-4920-80d2-0fcdde4d,Puff Puff,Dessert,4609.02,No
99d35322-f0be-474d-9ec9-47846f87,Fried Rice,Side Dish,3299.79,No
ed8620ed-a7fd-4ed7-a152-efa14f60,Jollof Rice,Appetizer,4772.1,No
b09e8aa5-6cf1-418d-8afd-30d1582e,Egusi Soup,Dessert,3670.57,Yes
05b09fa5-2afa-4d54-95fb-77f300a8,Akara,Main Course,4156.62,No
ae68ac08-42a8-4c81-b2de-64c1515b,Ofada Rice,Snack,4702.34,Yes
0c3a5f4e-6f53-421e-a53b-49cd9dfc,Efo Riro,Soup,945.88,Yes
dbfd143e-c055-4766-a6e4-c3303794,Pounded Yam,Side Dish,2886.6,No
45b38373-bf8c-4206-b02a-491f1156,Egusi Soup,Appetizer,4419.69,Yes
1624e6ef-759b-4845-a96d-c686007f,Pounded Yam,Side Dish,2359.22,No
5c3244d1-3c11-4ade-9f22-89fb0d65,Moin Moin,Side Dish,520.84,Yes
ded56116-cbeb-4949-8e3d-9f0c3fa6,Pepper Soup,Main Course,3543.78,Yes
f8bff57c-4f3d-4b9a-92cd-76c57059,Banga Soup,Dessert,785.7,Yes
e52487b4-76a3-45db-a364-a5f74613,Asun,Main Course,2189.52,No
9cfe2fad-3380-4d47-a520-49b894f0,Pepper Soup,Appetizer,3620.62,Yes
9d6dc098-d9d9-4610-b671-3df255ba,Dodo,Snack,964.61,No
2fd09d64-7a70-4630-854f-0825f9af,Ewedu Soup,Soup,558.1,No
c4cfb549-e7f2-498a-877a-6e5830f9,Jollof Rice,Dessert,4328.0,Yes
19f626a6-eba4-412f-aecb-078b591c,Ewedu Soup,Main Course,3290.18,Yes
86a5878f-06e3-40f4-8f0e-a8e95a1a,Fried Rice,Appetizer,2455.85,No
d18bd453-aea9-44a4-96d5-d65be8bf,Jollof Rice,Dessert,2448.7,Yes
fe5f99be-9e1c-4d04-b95f-a217833c,Suya,Soup,1432.21,Yes
0a73c79d-bb3b-4616-9142-767ffb8e,Moin Moin,Side Dish,2282.73,No
60f0c04d-8242-4c13-8a15-5b153b40,Asun,Appetizer,1810.82,No
fa2f9204-1d80-4f4d-9bc4-77d998e0,Chin Chin,Soup,2914.47,No
9bff7a6a-6163-4ceb-b6e4-7f0a2338,Puff Puff,Soup,904.94,Yes
f648d604-3235-4bad-9cde-46ed80af,Egusi Soup,Dessert,4350.55,No
da9c514f-2a66-4a57-a9df-a78b5808,Pepper Soup,Side Dish,4050.96,No
d063f474-ec6f-4a76-a47a-fb063fdd,Amala,Dessert,667.75,Yes
bc5086cc-16a9-4f0b-a8f4-87a9252b,Chin Chin,Soup,995.58,No
23f54cdc-68ab-4e30-9141-5016dcad,Fried Rice,Main Course,3961.91,No
f3ce4370-f52f-43a1-8d68-95906751,Eba,Main Course,709.14,No
5fb34045-ea42-4b0e-8656-9b83dbcd,Ogbono Soup,Snack,3830.72,Yes
5369d194-fe66-4b6e-aa6d-0fb2e106,Akara,Snack,1959.28,No
2b50d673-982e-4ed4-8164-90afdc30,Eba,Soup,2940.69,Yes
09872c7b-426a-4b61-be5f-96bf3773,Puff Puff,Main Course,4909.21,No
67540a4f-d96c-4409-9b45-984e2a20,Moin Moin,Main Course,661.67,Yes
1ea9a86a-4bf1-4ba7-9386-5e08b0bd,Chin Chin,Dessert,4844.62,No
64f7cbde-b9b0-405f-8b61-c3d4015c,Egusi Soup,Main Course,4918.74,Yes
db78aae0-e7ba-4cde-ba3b-f2969b72,Efo Riro,Dessert,2777.95,Yes
af405fb3-0c36-4f66-9939-10115cfe,Asun,Appetizer,4899.04,No
36c763f0-cbc3-485d-b13c-ada75106,Suya,Side Dish,4213.51,Yes
5af47b9d-a7a1-4e4e-9665-3d022b30,Suya,Dessert,2646.72,Yes
489cbbb5-321d-4163-bb5c-c552872b,Dodo,Dessert,3136.51,Yes
182b3f76-3c5e-49f0-af82-db791244,Kilishi,Side Dish,4200.93,Yes
7ee55f96-2bab-408a-b265-4c4b4a89,Ewedu Soup,Dessert,3519.11,No
427b7070-4741-4d34-bc4f-a33e8a34,Amala,Soup,1551.34,Yes
6355c7d4-2369-4329-9804-d7d9c45f,Suya,Snack,3202.78,No
4fe0388b-91b1-442c-94cc-3c2f73e3,Ewedu Soup,Main Course,2711.62,No
8d23983e-c730-4933-9047-542a2cfe,Efo Riro,Soup,1888.39,No
c480b754-7b83-4ef2-9c96-20712f99,Ogbono Soup,Dessert,4643.97,No
6502300e-c87e-48b0-bd3d-040720f0,Kilishi,Soup,2966.73,Yes
d5dfb849-6df7-4669-949c-f39bc160,Eba,Dessert,1179.23,Yes
687d3d5d-3239-4b49-9962-be0b322d,Puff Puff,Snack,3167.28,No
babbfec6-bdf0-438b-82df-3b4f61b9,Jollof Rice,Side Dish,3643.22,Yes
6dc696f4-7e06-4bda-aae1-3a39be48,Fried Rice,Snack,1983.41,No
deae60ce-4cf6-41a6-ae2f-c7b7b1e1,Moin Moin,Side Dish,3519.91,Yes
b86bde99-7621-4e57-943a-23115189,Ogbono Soup,Appetizer,1014.83,No
1708d41a-8cd7-42fb-b1df-aa6277b6,Puff Puff,Snack,4420.09,Yes
5d30ee09-0ef4-4773-9967-9f0d606c,Amala,Snack,899.66,No
b151813a-852d-464c-a174-e933783d,Ofada Rice,Appetizer,3845.99,No
5e059a36-9a7a-414d-9c95-5eb1e218,Moin Moin,Side Dish,621.28,No
a82f56ea-548a-4361-80b7-93ff63ec,Kilishi,Dessert,3153.69,Yes
813f4117-ae6f-478c-9d67-e9335ae3,Ewedu Soup,Side Dish,1695.31,Yes
1474b036-8e21-41be-a844-b80b86f6,Puff Puff,Side Dish,4437.93,Yes
18fdad65-3f01-4021-86c0-7d7df754,Chin Chin,Side Dish,1842.03,Yes
f4370909-9c81-4431-b992-2b555548,Egusi Soup,Main Course,1708.32,No
dccb19ef-0c44-42df-aff5-2d202a37,Asun,Main Course,1078.07,Yes
d60f31b7-2d86-421e-ad08-81d76869,Eba,Side Dish,4288.39,Yes
515f6ac0-37cd-4016-ac71-926ad9ef,Jollof Rice,Soup,4656.12,Yes
7b3f44b0-57d9-41de-8b15-83e4a7d6,Kilishi,Snack,4070.12,No
33a6bc3b-d273-4126-a4f5-264c805c,Egusi Soup,Side Dish,2916.88,No
736b033b-7e3d-4f9a-9c9e-64003ff2,Kilishi,Soup,2888.38,No
a05f0783-afb9-4662-bd31-8aac16aa,Moin Moin,Dessert,629.82,Yes
325e45ed-efd1-476a-afce-f3a4044d,Ewedu Soup,Appetizer,2767.52,Yes
75a07355-0bfe-4ef4-8f4e-c1e409b4,Fried Rice,Snack,4878.65,No
fa458dc1-1967-4f54-b7c0-237c8de8,Puff Puff,Soup,2526.3,No
05808c53-fd42-488e-bbee-c3096346,Eba,Side Dish,502.46,No
6d55cef3-f436-417a-b214-adf6f5e4,Akara,Main Course,643.83,Yes
17682aa2-330c-4300-a87b-d7c8880f,Eba,Dessert,2751.92,Yes
f3fc77e7-e344-40f9-99f0-088735df,Ofada Rice,Dessert,4139.31,No
644bcb4c-ccc8-4292-8d14-9a7c96e7,Ogbono Soup,Main Course,4625.89,No
f350ad0e-bec1-4b81-b16b-cacaea49,Ofada Rice,Dessert,2850.18,No
7cea68a9-f7b7-4851-976e-0588f933,Efo Riro,Main Course,2091.11,Yes
12a82c1d-2fb1-4741-b9ad-ce7bee44,Pounded Yam,Main Course,883.67,Yes
7b87d990-6974-4c8d-9c95-46bc6725,Ofada Rice,Dessert,4359.85,Yes
1117e0ba-2444-488e-85d1-ce883829,Eba,Snack,1191.28,Yes
eb6547de-69d2-40b2-83ac-12750044,Ewedu Soup,Dessert,3340.95,Yes
ad39bdc4-63de-4a6f-9da6-dfa804cf,Egusi Soup,Appetizer,3997.17,No
6280d19a-5913-4e90-ab0f-bdb2a55a,Banga Soup,Snack,3134.33,No
9e5f72b5-b5ab-4c03-b538-fd1e932b,Puff Puff,Soup,2592.36,Yes
e2ad258d-dd34-49cb-a6e5-2f4cb572,Amala,Snack,3565.22,Yes
faade0a4-9e5a-40db-8502-8e4fd6d1,Pepper Soup,Soup,1227.83,Yes
f095a5ad-7b1b-4a02-9d62-718e0399,Puff Puff,Snack,1405.33,Yes
c586a2d4-8e8a-4f31-8275-4ae82240,Amala,Appetizer,2313.91,No
d0fdb87c-4652-4cc9-a758-75a36880,Puff Puff,Side Dish,3584.59,No
5fb0f55e-225f-4d8d-9879-5e98460e,Ewedu Soup,Dessert,1780.67,Yes
4f503a76-38e4-4b44-a45b-4e52caad,Chin Chin,Dessert,2106.89,No
ba3f2829-a5fb-44a0-8b01-8e9d9e15,Jollof Rice,Main Course,2618.95,Yes
06661257-0654-413a-911e-fe4acb5e,Ewedu Soup,Appetizer,1426.75,Yes
bd870f81-73e2-411a-8246-a217985f,Akara,Snack,2624.54,Yes
c89569f2-c212-4a4e-b712-21288e1a,Egusi Soup,Side Dish,1207.29,No
fe804abc-79ae-4eda-9793-95c6d070,Chin Chin,Dessert,1338.01,Yes
437e006c-c1fb-4f0f-b957-548a472f,Chin Chin,Side Dish,4621.75,No
85d3df5c-22be-4b2c-99df-2b513065,Moin Moin,Appetizer,3492.57,No
996606cf-4584-4fa8-96f4-2c159c76,Suya,Soup,3834.24,Yes
94c108b6-fa6c-45bb-be4b-913e6579,Fried Rice,Side Dish,4817.87,No
421bfb77-0d8a-4d65-be53-d7ce8fbd,Eba,Main Course,1724.39,Yes
fdbd55f2-d63f-44c6-b8c9-78201199,Amala,Soup,1719.55,Yes
2ceeffe9-2bb8-474d-a994-48018d3d,Puff Puff,Main Course,3839.2,Yes
4c1243c9-4139-4d52-b759-704cb5ea,Ewedu Soup,Dessert,2280.23,Yes
a8d73007-ef45-4b02-87cd-06aba782,Jollof Rice,Soup,1317.79,No
5d2a8340-4ea8-4dc8-8e02-e86b7f30,Ofada Rice,Main Course,2580.47,No
5657aed9-844a-4b70-953a-c16963d4,Ofada Rice,Dessert,3111.31,Yes
eb30db77-143b-48ab-9fec-71f679f0,Banga Soup,Dessert,2806.72,Yes
75eac8f2-1c14-422a-8439-c4b82a14,Chin Chin,Appetizer,1906.23,Yes
b5b3abc8-a6e8-4566-bd51-ae6411b1,Dodo,Side Dish,1382.89,No
7757d470-191a-4f1d-aeee-1c740810,Asun,Dessert,2016.36,No
fbaffdfc-e239-4acf-9806-0f7eb8a0,Moin Moin,Side Dish,4958.32,No
f513be40-3249-44ee-992f-652579c4,Pounded Yam,Main Course,1708.84,Yes
8b0fcd19-bc8d-4f0a-bd68-38ae093b,Akara,Snack,700.79,Yes
357c8fbc-da65-4c81-abe2-a0014ee9,Fried Rice,Appetizer,4915.62,Yes
1f5c7cfa-ce74-43ff-89b4-03ecbda1,Ewedu Soup,Snack,1083.22,No
50126a8a-fcb5-47b4-abd5-2d5c1ac8,Pounded Yam,Side Dish,2876.88,No
3d7680c4-abf3-40a1-9ff7-0224bd3c,Ofada Rice,Appetizer,4459.34,Yes
22f6a682-f936-4b52-b983-c018e47a,Suya,Appetizer,4768.09,Yes
8ea22ca4-4507-4107-94e6-a2cbcfe1,Asun,Main Course,930.51,No
584e068b-86d7-4ca5-8a76-57a0c1da,Banga Soup,Soup,4540.51,Yes
e4d7e119-4b44-417f-af96-f0ac7f10,Puff Puff,Side Dish,2580.43,No
97e033ac-6a98-4b2f-89af-6d4df9f9,Moin Moin,Snack,4150.32,No
8a41adab-e9ed-4045-8dc7-0d210170,Ofada Rice,Dessert,2919.77,Yes
a94a528f-4a8d-43ca-b71a-2fe75874,Pounded Yam,Dessert,1734.7,Yes
8cb872fa-e83d-4854-ad15-ab8509fd,Moin Moin,Side Dish,1261.1,Yes
3887fc5b-a926-4dd7-8609-65c691f6,Asun,Main Course,2043.62,Yes
6d42c12b-2ffb-4bc9-b8d6-13a0343a,Pounded Yam,Dessert,585.14,Yes
2e68b9aa-100c-4798-b2f0-fcd3e38a,Jollof Rice,Snack,3460.21,Yes
69633340-bffe-414f-aeef-e24e00a8,Suya,Main Course,3712.46,No
7171eb3b-01b5-419f-9258-cbccddec,Amala,Main Course,1227.74,Yes
01fb1568-4e02-4c11-aac0-795ab0ce,Dodo,Appetizer,4634.27,No
8cf4d52d-37a9-4072-bcbe-ada630ec,Eba,Side Dish,3277.83,No
cd3fcccc-0593-43e4-9360-58deda7f,Ewedu Soup,Appetizer,4491.24,No
3a40cd82-b50f-4307-88ff-c5cc10a3,Ogbono Soup,Side Dish,3794.07,Yes
5f6f441a-74cf-4b6e-93e5-fb5c53cc,Eba,Side Dish,3320.13,No
446dc5b9-29e7-4458-ad75-b7b8bc48,Amala,Soup,3496.55,Yes
eab15cfc-398e-4510-aa9d-0e7381b2,Eba,Soup,2278.77,Yes
49d8f5e7-feba-4bf1-9cdf-5c4513e5,Efo Riro,Dessert,1873.57,Yes
847a9e95-946f-4da8-8bdb-713799f9,Fried Rice,Dessert,3509.35,Yes
a5efcdd1-9de2-4032-8af3-e0e252e1,Fried Rice,Soup,2298.73,No
66d13298-55cc-4a4f-be0b-1775a419,Akara,Appetizer,3067.95,No
57fe78f6-fb4c-4d0f-8c9b-c8672720,Amala,Appetizer,881.75,Yes
27d52be8-e46e-45a2-948d-61c761e9,Suya,Side Dish,3235.3,Yes
591b7bc0-a979-4290-a10f-96cdb277,Moin Moin,Appetizer,2472.41,Yes
1045e66e-4142-433d-b0b9-e190f223,Fried Rice,Dessert,4491.63,Yes
afcd4526-606b-4262-8734-660892eb,Kilishi,Main Course,2962.72,No
5ce9a9e3-1f2c-4559-b6ef-2074abba,Banga Soup,Dessert,1683.89,Yes
90856060-f30c-4425-a12b-32f53913,Jollof Rice,Snack,2309.87,Yes
2771cb66-e5c8-4b22-86ed-44e675d9,Egusi Soup,Snack,1628.14,No
002cac9f-ef24-414b-9be8-cb6079e0,Chin Chin,Soup,3244.15,No
0284528e-c9ed-456a-995b-7a410bb9,Banga Soup,Main Course,2834.76,No
f1b3256d-0788-4276-9ee8-7e13be3b,Amala,Side Dish,4339.82,Yes
1de69f8b-2533-4392-b15e-e853ba84,Dodo,Side Dish,1542.06,Yes
4c2613e9-b2b3-45cd-8d90-1632866f,Puff Puff,Appetizer,2466.03,No
53444b4a-387e-45e0-aa68-fd7f0a99,Jollof Rice,Dessert,3301.01,Yes
dc2e86e4-c088-49cd-a13a-3417f02b,Kilishi,Dessert,2088.89,Yes
83583df4-9fa0-459f-9cd8-73ca6c5c,Pounded Yam,Main Course,796.81,No
569f08ca-85de-43d9-bab5-c0fc5b68,Asun,Dessert,2654.18,Yes
c8ad3432-6b42-42ac-ac63-259f49fb,Chin Chin,Soup,1859.92,Yes
a5e180dd-889f-4432-9912-fa41de92,Egusi Soup,Main Course,3690.58,No
8a879415-2866-4142-9ad4-ef0c9761,Kilishi,Main Course,592.76,Yes
dbc056be-8620-42f5-a83f-2c94e0db,Fried Rice,Side Dish,2911.09,Yes
0959b886-2649-475e-a1e3-13097d11,Chin Chin,Dessert,1529.73,Yes
02fe5642-e849-4dc1-9c29-0e55a702,Moin Moin,Appetizer,4436.66,Yes
3d7a1f25-261e-4347-99a8-ab5a9659,Ewedu Soup,Soup,2752.45,No
b05b46d4-33af-41bb-ad5b-27789d98,Ewedu Soup,Dessert,3545.41,Yes
3d6028b7-07d7-49b4-8ca3-9e10b782,Ewedu Soup,Soup,651.6,No
52f5cd18-739c-4563-bc46-21bf4cfc,Akara,Side Dish,1242.45,No
8491ee7a-fded-456e-a7d9-2ac46e04,Banga Soup,Main Course,4923.98,No
a80c16e7-6898-4ea8-856e-39ba3b65,Banga Soup,Side Dish,1846.19,Yes
76f096f8-d0e5-441a-8976-a029e28a,Ewedu Soup,Soup,2689.92,Yes
5a19c8a0-de95-49b9-9aaf-20488e98,Suya,Side Dish,569.16,Yes
8e947c15-c859-4e56-a676-b45278b8,Efo Riro,Dessert,1058.93,Yes
6c8eccf0-223e-4c1c-b909-7fcf4366,Banga Soup,Dessert,785.93,Yes
b8fe2107-da02-4dbd-9314-8a4acb00,Banga Soup,Appetizer,3313.51,Yes
267f8b51-7953-4fe5-82dd-19163f09,Suya,Appetizer,2684.39,Yes
b60bbb77-c159-4cb1-9e41-2b768f60,Eba,Snack,2082.0,Yes
2d6d8f97-227e-4516-b5b5-8e9a276c,Moin Moin,Appetizer,3361.41,No
72e7d248-c11a-4c42-8711-36c01fc1,Pounded Yam,Main Course,3478.87,No
5b2c956a-4f54-43ef-8ca8-9ee1ec23,Puff Puff,Main Course,3211.76,Yes
fc3b75e0-272b-4283-8a41-0eb6cede,Kilishi,Dessert,2465.89,No
9f0975bf-f0ea-4b80-a87c-32b6a233,Banga Soup,Side Dish,2934.16,No
2498cec2-fc74-4af4-9879-0d66a3e6,Suya,Main Course,2749.7,No
b32f64fa-dcd8-4b89-a400-e00ad853,Kilishi,Dessert,1944.45,Yes
9e2d2e62-f9be-4112-8b79-71a5d41d,Asun,Dessert,3574.63,No
06a2cfd1-152d-4bb3-8adf-b9239409,Egusi Soup,Appetizer,1449.99,No
f6c84431-204d-4b8c-8203-62ab0c46,Pounded Yam,Snack,2429.23,Yes
05e4cfde-f820-4881-9d73-4e55b5fc,Eba,Side Dish,758.13,Yes
c07bc809-db14-4224-ba68-7df723e8,Dodo,Dessert,2278.75,Yes
38cfa128-ec49-46b8-a4f1-0faa2b79,Jollof Rice,Dessert,751.18,Yes
0ade1bf8-7d28-42c8-b009-e55cc2ab,Jollof Rice,Dessert,1130.46,No
4a910a0b-437f-4357-8dc2-5adfb850,Egusi Soup,Snack,4893.36,Yes
cf61e059-9260-44cd-8a9e-3b7cff28,Kilishi,Main Course,4191.8,No
07fd6b94-9382-4b67-936e-a7d168cb,Suya,Side Dish,1679.65,Yes
f3e1d8d6-fd0c-4125-a8b6-d4496dd4,Moin Moin,Soup,2586.35,No
41ab40b7-6965-4f5b-a89d-23addd4a,Moin Moin,Soup,3389.71,No
bae2f574-8dde-4bed-8b22-8da2d192,Suya,Snack,2695.67,No
e3ab77d0-bd30-4112-88b4-91e752ec,Pounded Yam,Appetizer,2845.56,Yes
7017902e-399b-4d55-8c61-644da15d,Ewedu Soup,Dessert,2014.71,No
84756170-cf00-41b3-87b2-e9c2b186,Dodo,Dessert,3338.49,No
2df8ea4a-801b-469f-bf35-7c893bdb,Chin Chin,Soup,1668.02,Yes
cf4dcec6-6dac-4f7c-a637-98c3b161,Eba,Side Dish,812.88,Yes
2d387430-ad20-45a9-a3e4-c93a9d72,Amala,Snack,1584.21,Yes
4255da61-8a89-4bf9-9e64-5eaf1328,Moin Moin,Snack,2654.22,No
844d2a07-7ec4-4c4b-a12c-0069d714,Dodo,Soup,2950.13,Yes
2f88c770-5d0b-4830-a5bd-4f10ddb2,Suya,Side Dish,1789.83,No
aa72359f-5a33-43bd-8f9e-80029eb2,Pounded Yam,Appetizer,1568.95,Yes
552d1297-db3f-4902-80ce-5cc54b47,Chin Chin,Soup,1458.74,No
ec148fee-db78-40e8-94f8-91a052b4,Pounded Yam,Snack,3423.25,Yes
5a50ecad-7c3c-49af-ae6d-3325f53b,Ogbono Soup,Appetizer,3917.3,Yes
3748348b-e414-4a9c-aa99-7d6f2c80,Efo Riro,Appetizer,3902.89,Yes
5ae08ff0-a347-43e6-8701-84bd8d21,Ofada Rice,Main Course,3596.22,Yes
c2cc4e5e-6a6c-4921-89f5-8f09dbeb,Akara,Appetizer,4773.32,Yes
cbd8c022-ba40-429f-9f85-e76fe78b,Suya,Snack,674.41,No
8b5f8224-e305-4eae-9335-36e2b477,Pepper Soup,Dessert,4564.62,Yes
23397b61-6667-4dae-8d19-ca5d4f2b,Moin Moin,Dessert,1348.84,Yes
219d5538-8d6b-45e5-a5b3-1e064e06,Dodo,Snack,1556.72,Yes
f3031bc9-38d7-420a-85bb-4d871d8b,Ewedu Soup,Side Dish,3566.24,No
4fc5ef31-3f90-4f55-8253-4cb47c1a,Banga Soup,Appetizer,1268.73,No
1b0a4c76-bbc9-4d82-a684-8930df18,Ofada Rice,Main Course,1171.54,Yes
7d60883b-d4e9-4477-a8f5-bded9930,Egusi Soup,Appetizer,1718.45,Yes
0394f4cf-3f75-4825-87d9-3cf0cfbf,Efo Riro,Dessert,4347.73,No
20c79c42-82aa-4255-baa7-fd7fcac4,Jollof Rice,Dessert,3652.24,Yes
4ed5209a-1fb7-4a5c-a14d-bb9ea2e1,Banga Soup,Soup,4907.58,Yes
62ac08e3-6464-485d-b22b-1d819d0a,Akara,Main Course,1994.37,No
ffbf95ef-6327-4dce-ba89-9ad8367f,Eba,Main Course,2916.91,No
0dd3c5d0-abe7-454e-9274-4be8c387,Kilishi,Dessert,1088.91,No
54b817cc-4b4a-422a-85be-d324f213,Eba,Soup,2910.77,No
1ce6b660-c6f9-4e14-a605-8389b431,Kilishi,Side Dish,4694.75,Yes
fcafa91e-4ddb-4520-8a0d-361325ca,Banga Soup,Side Dish,944.51,Yes
4ea580c7-fc72-44a2-bd52-a59f3d38,Puff Puff,Soup,1329.85,No
2f4589a9-06e8-44c2-bfe3-6e52e377,Moin Moin,Dessert,3083.52,No
ed119f3c-8ed3-4da8-861f-8a69833f,Banga Soup,Dessert,2420.34,No
cb47fef5-88fb-4e7a-b8df-0db8b637,Ogbono Soup,Appetizer,659.52,No
0bb55288-a533-423f-bcbe-92e09bcd,Banga Soup,Side Dish,3535.69,No
0e99d94c-5389-4019-8097-758ba625,Kilishi,Main Course,868.94,Yes
1a6ba187-267f-44b2-b407-c077fe76,Pounded Yam,Snack,1129.04,No
32a30e55-879a-465c-981d-2c2480e5,Kilishi,Main Course,4738.78,Yes
4fa06958-8d69-467f-a300-5ac76cdc,Ofada Rice,Soup,1211.97,Yes
c3580de0-0912-47fa-82bd-c3851ab9,Pepper Soup,Soup,2284.1,No
de0c5d2b-5f1a-4130-aa64-dcc0c672,Pepper Soup,Snack,668.76,No
c5b1ff73-d575-4070-ba2d-dfdd732d,Puff Puff,Appetizer,3465.71,Yes
dd3fcc5c-17ec-4f18-af09-6afa717d,Ofada Rice,Snack,3852.45,No
e7a9d5f7-fa53-44bf-9b74-63e58437,Egusi Soup,Dessert,4140.89,Yes
8611f606-58e7-400e-b144-419cd0bb,Pounded Yam,Side Dish,4220.26,Yes
ad153b13-f63e-4c80-bd5b-fc49784b,Chin Chin,Soup,2899.06,No
c32398db-ceb6-432c-aefc-f8334546,Pounded Yam,Dessert,4232.87,Yes
fa7bfe32-e31c-49ef-92cc-25efe525,Puff Puff,Dessert,1725.18,No
c1c598bd-7d7d-4ac9-b9fb-eece2b38,Moin Moin,Appetizer,3583.37,No
91752a9f-b9c3-4093-a193-d5d443a4,Pounded Yam,Appetizer,756.7,No
c4170b02-81a0-458d-acc9-98ad984f,Egusi Soup,Snack,3853.56,No
60d89545-6d25-4eb7-8ec0-2b67cfea,Kilishi,Soup,1504.73,No
ead90ef0-0bf0-4535-93c2-80f39cb1,Akara,Snack,2361.02,Yes
243c78ec-bdac-416c-8689-e3559df5,Pepper Soup,Soup,2075.58,Yes
6906bd57-7a2f-43bb-b424-7ec76b9d,Akara,Main Course,3895.44,No
240abf8e-cc1b-43dc-b6a5-6059b9be,Banga Soup,Soup,1340.7,Yes
147a9249-cd03-466a-ae28-f454cd1d,Efo Riro,Side Dish,2810.2,Yes
3daee6b6-6843-45cd-8022-55c99aee,Jollof Rice,Appetizer,3748.22,Yes
5dccd01f-a6fd-4d8c-85b8-fbbe7d6a,Pounded Yam,Side Dish,820.46,No
cd1fbcec-ab9d-4400-bd61-c8598099,Asun,Snack,3171.25,Yes
5daf69d0-2928-4a3b-9028-3fa9a720,Banga Soup,Soup,1382.73,No
7c278c0d-18c5-4183-bd33-d1078dc7,Efo Riro,Snack,4191.57,Yes
2cbd6665-f344-4c5e-9e22-fa21444a,Efo Riro,Main Course,2722.14,Yes
b3c7325d-e50f-4c84-86f7-f2927b50,Asun,Appetizer,1044.12,No
64e6a1bb-67f2-413b-a6d3-e05e98d5,Kilishi,Main Course,900.65,Yes
b3d9909b-212c-4132-ad13-951f3bf9,Moin Moin,Appetizer,596.52,No
e6b0c70c-2cfd-4004-b3af-b66265b1,Fried Rice,Side Dish,2314.61,Yes
80d1601c-6d60-4283-a53f-dbe830d7,Egusi Soup,Main Course,1472.15,No
8d6f8874-baa1-448d-9bb6-a0c7db80,Amala,Appetizer,4554.73,No
2747ec23-6fad-49fe-8040-02a6f68a,Moin Moin,Soup,1968.0,Yes
547530d4-55ea-4631-bcad-7edc6a7f,Suya,Dessert,578.89,No
19b17f90-2db5-4559-bcce-8c19b068,Chin Chin,Snack,2584.76,Yes
ab816fa6-1a0c-46a0-8386-c1f192d9,Egusi Soup,Soup,3684.43,No
bc25df36-d786-4728-afb2-a7553953,Asun,Main Course,3824.69,Yes
c4444535-2a46-4e57-9b9d-9b7bcc1c,Chin Chin,Main Course,4682.48,No
ce24ed06-a156-48d9-8e5d-51ae4fed,Dodo,Main Course,1191.13,Yes
bc23dd31-28da-4594-a42a-322d8ee5,Dodo,Soup,3438.82,No
36f52cd2-1002-4800-92a5-95606666,Eba,Soup,2383.38,No
733a666c-cc55-492b-8adc-a5d0bdb4,Asun,Dessert,1962.39,Yes
d95363ee-62d5-45e8-af73-3c9eb125,Chin Chin,Dessert,3111.48,No
377affdd-5833-4d80-8552-1c419448,Akara,Main Course,3034.5,No
7bc0b4a2-e813-4ff1-b2b5-66ef0136,Chin Chin,Main Course,694.34,Yes
41556cb9-bd67-41ed-be3f-0753ec4d,Suya,Soup,3721.1,Yes
f4f77d8c-385c-48e2-99ad-94d1ac65,Asun,Dessert,1221.39,No
a31bdd26-9e8f-45cd-a8bc-64c6a456,Asun,Side Dish,2788.3,Yes
9a07e616-4037-4327-85c0-87ea4b5f,Egusi Soup,Snack,570.73,No
67ac0e58-f000-4077-bdf3-d7eb4405,Ofada Rice,Soup,4475.48,Yes
0dc74839-3f74-46f2-8388-19909785,Ofada Rice,Snack,2243.37,Yes
bbce31ea-9b9f-4ed7-b436-b47cdb00,Pepper Soup,Snack,1750.45,No
6ee9ca00-a8da-4e0e-a468-746d872b,Suya,Side Dish,2174.4,No
0e848b1e-63d7-4838-b639-17a4c136,Asun,Snack,979.67,No
746ba1d6-facb-4c06-93ed-4d91220f,Fried Rice,Snack,1529.48,Yes
825c72b3-29dd-47b5-a1b8-d5ec5873,Puff Puff,Appetizer,3781.02,Yes
36ce5ecc-3c04-4add-ae40-341b96be,Suya,Soup,3879.33,Yes
995938eb-5854-4bed-856b-767997d7,Ewedu Soup,Dessert,3037.76,Yes
cdb7b536-019f-4002-84cf-f27af913,Asun,Soup,2573.83,No
9df28a11-ce3b-422e-80eb-bf1af6c0,Ogbono Soup,Appetizer,780.1,No
97fcf505-a0ee-411e-8ea1-b1b0758b,Asun,Main Course,1700.69,No
