order_id,branch_id,customer_id,payment_method_id,order_date_time,order_type,total_amount
c36a32e6-71b1-486c-a,3,a9f559fc,0fbf23e9-d03b-4483-8,2023-03-07T03:16:53,delivery,13593.91
bdc0be23-7edc-477d-8,1,34a9af41,0755234d-2f70-4d3a-9,2024-02-04T04:06:07,delivery,1631.6
c128aba6-b68e-48fd-a,3,d64a3ce0,8eefdae3-d3a6-4fa7-b,2023-04-03T07:33:27,walk in,27426.64
4399816f-df3c-4f43-b,1,5987baf1,532213e6-e19a-40da-9,2023-01-08T16:00:37,walk in,8053.65
0d6a4cee-e54d-4688-b,1,ab721ab0,858734cb-3879-4e7c-b,2023-12-06T19:47:51,delivery,42420.44
7d9fedd8-9fc4-45fb-9,2,4d23bed5,49b09845-d14f-40a3-9,2024-08-12T14:03:20,walk in,40538.93
1b6d9665-0421-41b2-8,2,34a9af41,3dc5c48d-0af3-4664-a,2023-09-09T12:24:04,walk in,29263.76
d5e0e33b-60b8-4e5b-b,1,5987baf1,6b133ff3-92c0-4481-b,2024-10-01T16:55:38,delivery,30418.03
e9d6f630-0e55-4e47-9,3,452ec40a,fae810e5-a71a-4518-b,2024-08-28T03:50:00,delivery,41540.54
af6bfcea-ad57-4c92-a,4,82bde024,be174e82-b806-4fb4-9,2023-04-02T07:35:20,walk in,21316.14
b71c2f90-ab7e-47d9-b,2,0f967bcc,6ad3de4b-5429-4090-8,2023-06-18T10:02:44,walk in,23848.27
9bc229cd-3b2d-419b-8,3,ae711399,c4c39518-c088-44a0-9,2023-08-11T02:23:29,walk in,28831.88
1fc926ac-f359-4cde-8,2,82bde024,fb0e09c1-d85f-4fd9-8,2024-05-09T07:26:47,delivery,24655.22
27acf905-6840-40b8-b,2,213f191f,e27f90b1-ae88-4c3b-8,2023-08-08T21:34:34,delivery,30566.52
a68fb007-d076-4092-a,1,d1f6f86c,e95d4f82-fd32-47dd-8,2024-06-18T21:39:10,delivery,22074.51
551ecafa-ce4e-41d5-b,3,94820a06,f80dd25c-cfa7-44f6-a,2023-03-03T23:41:34,walk in,35386.76
8976f206-187b-458e-b,4,1eab5cd8,1f00f8af-eeac-4ee6-8,2024-07-08T08:27:48,walk in,2981.19
24ec3986-b892-4c83-9,3,4d23bed5,42a00422-066f-4965-8,2024-07-09T13:22:07,walk in,10368.76
44c45d34-058c-485a-a,3,ab721ab0,e07b37ed-c625-4825-a,2023-03-11T03:33:34,walk in,47553.47
72df50b1-3eff-41ec-8,2,82bde024,16b11e24-01fe-41cc-8,2024-01-07T06:07:07,walk in,9375.7
85d4e2fc-7dcb-4287-b,4,026530cd,cec510ec-d520-4e14-8,2023-01-22T19:36:05,delivery,30238.82
8c4ba9a9-df57-48ab-a,3,d64a3ce0,f0e3ffd8-b8e8-4449-8,2024-07-22T02:19:06,delivery,33227.38
b2478043-5e79-44e0-b,3,82bde024,2c04fe1f-2478-4382-a,2023-06-22T15:53:48,walk in,31509.51
cbc9e443-825f-4b3f-a,2,42d6cb5c,00110ebd-6b6e-43ae-9,2023-07-26T02:52:08,walk in,28332.49
0fd52817-1f33-46d8-8,1,213f191f,21f31df9-59b5-49f8-8,2024-05-14T23:15:55,delivery,8760.59
a537b566-0d8e-49bc-8,4,bcb8a084,b933e9be-9a09-4519-a,2023-04-13T01:45:50,walk in,40008.38
8ca186d6-b9a5-4f43-8,3,452ec40a,af3524e5-6ccd-4dc1-9,2024-03-07T09:29:31,delivery,18367.6
040f2266-bda1-4382-9,3,5473da68,5bd5dd52-5179-4d71-9,2023-05-18T10:53:08,walk in,6641.82
e88e319f-f338-4854-9,2,bcf74d7a,7686ac60-17d0-4811-a,2024-07-04T16:21:44,walk in,37582.38
aa940be5-4f30-4643-b,3,bcb8a084,c9076887-ab75-438f-8,2023-01-10T19:52:34,walk in,11878.85
eb359f62-084d-4ae5-9,3,7576714a,dd709808-f77b-4904-9,2024-01-24T06:12:38,walk in,19451.53
d1b3e9ef-6303-4c6a-9,1,34a9af41,66e37220-bb10-4c12-9,2024-10-28T19:37:21,delivery,10502.8
df7604ee-0c83-4408-b,3,1eab5cd8,98bd8b26-dd4c-4350-9,2024-09-13T06:49:36,walk in,34041.59
0bd27a01-286b-4531-8,3,34a9af41,b7f4f7c2-eeeb-449d-8,2023-03-02T16:24:02,walk in,7002.18
a63e040c-948d-491c-a,2,026530cd,61c3e2e2-2768-44cf-8,2023-02-01T10:15:28,delivery,6840.69
ca8195e9-cce2-4ab1-8,1,5f811cb9,e059ad22-9bea-4251-9,2024-03-20T23:34:44,delivery,23484.23
398937fd-ddcb-4760-a,3,5473da68,a1cb03fa-15b2-401f-a,2023-02-07T01:09:14,delivery,23767.5
0bd70708-c15d-4def-9,2,ae711399,e584eb59-40d3-4cbc-b,2023-06-20T13:44:42,walk in,39885.85
ac0b6084-4745-4212-9,2,87f26aee,0c4b9566-d135-4844-8,2023-06-29T18:11:43,delivery,14770.51
2d22585b-e804-420b-b,4,6a5ccc2c,b1c95578-5838-4a8e-a,2024-04-25T04:16:44,walk in,40340.99
aa6c5bcb-2c7a-479a-a,4,94820a06,0b61894c-8458-4b21-b,2023-06-21T10:31:59,delivery,40253.05
a09dcad5-4f30-4d0e-b,2,bcb8a084,f3803e6b-2856-4f5b-8,2023-05-06T19:47:38,walk in,31999.29
c38d2762-e77e-4e10-b,3,6a5ccc2c,de36de89-7082-4a76-b,2024-08-01T06:03:32,delivery,40933.72
9b786cad-4d69-43db-b,1,026530cd,26659978-f747-4e2d-9,2024-01-30T06:02:30,walk in,42421.97
58cc27c9-1d6f-400a-a,1,a9f559fc,ba56c973-98f7-4b82-8,2023-10-09T21:48:06,delivery,43842.67
d7ce162b-c1af-4dbb-b,4,213f191f,3647ba53-cdee-43c2-a,2023-04-25T03:24:21,walk in,43636.2
f64fe2a3-e11b-4237-a,2,bcf74d7a,fafb0da7-a3bc-4090-8,2024-01-06T19:06:00,delivery,20148.9
c04c650f-2247-4c5f-b,4,600027e8,efefcf49-0a27-40c4-a,2023-10-06T11:06:21,delivery,14311.94
cd6a6255-fec7-44e7-8,2,4d23bed5,cba7dd2c-a779-4156-b,2023-08-09T05:45:33,walk in,9858.76
2e0be6d7-8e1a-4ec8-b,1,452ec40a,57b6a922-6319-4f3d-b,2023-12-17T20:11:31,delivery,12899.62
ff2749bf-be7c-4e12-b,3,87f26aee,aa7bf1ab-db11-4a0e-9,2023-06-30T01:46:38,walk in,8632.45
11682e93-929a-4ecf-b,4,0f967bcc,79fff766-e6cb-4e0e-8,2024-02-18T20:34:34,delivery,4909.53
1d7a9634-36dd-4f95-b,2,87f26aee,37c6cc85-9d25-4b6a-a,2024-07-24T22:20:13,walk in,5382.54
232e8c68-6948-4564-a,2,213f191f,188f077a-0300-43d1-b,2024-04-04T08:28:57,walk in,28188.93
a17231c2-2de8-4db0-8,4,4d23bed5,c30f6381-c4d5-412f-b,2024-10-26T04:18:13,walk in,2455.35
875fccb7-d97d-4d36-9,4,5f811cb9,1e65c990-d86e-4c46-b,2024-10-29T08:37:59,walk in,31351.51
0d041b6b-b557-4210-a,3,7576714a,ba56c973-98f7-4b82-8,2024-08-20T21:30:02,walk in,17677.67
06236345-4d7e-4429-a,4,5473da68,e97c1826-153c-4da8-b,2023-08-03T22:26:19,walk in,25978.21
5ad093e5-3125-426c-a,2,a70ce1b5,cf71f0a6-19a6-433c-9,2024-07-15T01:00:42,delivery,7768.64
8860f1e7-87c0-469c-9,3,1eab5cd8,99127ed9-d87c-4fed-9,2023-10-12T13:22:35,delivery,11020.89
09c65d53-3075-41c5-a,3,87f26aee,4b18c0a8-95ec-4483-8,2023-10-18T12:52:58,walk in,42378.74
ac8cbd64-227b-4600-8,1,d1f6f86c,11cd3260-762f-413f-b,2024-11-25T12:32:10,delivery,15257.68
b37981c0-00f3-4000-8,2,a70ce1b5,cf8434f5-786f-46fe-8,2024-09-26T15:14:28,walk in,35934.77
01d3d218-b0cf-4aa5-8,3,a9f559fc,01794c16-b09b-4ee3-8,2024-10-20T09:52:04,walk in,3566.25
e2df5f80-d239-40ed-a,2,9893588c,9b8b1bcf-9db1-46cd-9,2023-11-26T08:32:07,delivery,35939.81
16338134-c26f-409e-8,3,bcf74d7a,0c38d2b0-29a1-40e1-b,2023-01-27T02:27:11,delivery,35166.73
4c971892-f501-4bf8-b,4,a70ce1b5,4487b738-143b-4a34-8,2024-04-22T06:04:52,walk in,37380.15
84414885-e04b-4dd8-b,1,62d1c049,35969e8a-2902-45e4-b,2024-10-18T05:07:49,walk in,13742.7
42c09918-a8c8-4e49-9,1,1eab5cd8,34c3d167-b737-4b2d-b,2023-12-04T18:58:44,walk in,23177.83
32e8bc88-5deb-498a-9,2,6f055718,74af2d1d-d5ef-46fd-9,2023-06-13T18:19:01,delivery,36257.89
fcb20a24-e1cf-460b-8,4,ae711399,8f76d24d-1df1-4323-8,2023-09-22T18:58:58,delivery,12423.42
e61ef1a1-1828-4b7e-b,3,daea58ba,503f61cb-36bd-4a3e-a,2024-04-08T01:13:44,walk in,49529.34
6517f735-1f90-4bc1-b,4,5473da68,295b5d92-b388-4d7e-a,2023-02-25T09:02:26,walk in,3384.95
8389cf36-c959-4bcb-9,2,5473da68,e5fe5a5d-8e87-4dc8-9,2024-04-01T10:01:30,delivery,19221.86
0c830895-f637-4a0e-8,3,42d6cb5c,755079fb-ff98-434b-8,2023-01-26T00:16:40,delivery,12120.96
d69e72a6-db5c-4236-a,3,94820a06,e20570a3-266b-495b-b,2023-11-13T01:09:58,delivery,22052.13
15846b0a-54e6-4377-a,4,7576714a,258d972b-4222-42da-8,2023-01-19T15:24:50,walk in,5299.03
d90acd97-22bc-4942-8,1,213f191f,40a9b010-171a-4a21-b,2024-06-16T05:14:56,delivery,31069.75
eb793aa0-aa1d-40f0-b,3,5987baf1,08888b1e-d01f-4f0c-9,2024-02-13T21:26:05,walk in,33943.63
0616a848-56a5-41b2-b,2,daea58ba,d92c1cd0-e9ce-4081-b,2023-02-04T16:46:19,delivery,29212.03
6348975b-bef4-4872-b,1,7576714a,5bc4a0f4-3c2c-4298-8,2024-07-02T09:58:42,walk in,47078.44
eb7f08f3-3da2-481d-8,2,5473da68,d3d5797f-68f4-4dcf-b,2023-12-03T06:16:30,delivery,46723.3
43ae04fb-def7-40b9-b,2,82bde024,fbda97ac-8dd1-4963-a,2023-09-29T16:38:17,walk in,25546.26
3087e7ba-8c25-4553-9,3,a9f559fc,5f285cc4-2f7d-487c-b,2024-11-19T00:51:00,walk in,15188.7
29269916-ed00-4130-a,3,600027e8,5a996c9c-a26a-4d48-9,2024-01-03T07:48:04,walk in,38602.31
4a6b1696-ed62-4c9b-9,3,87f26aee,323d1978-f592-49b7-8,2024-01-29T15:00:47,delivery,21122.04
1eeb2a87-df33-45c6-8,2,6f055718,80579c93-fd46-4005-b,2024-08-16T07:52:27,delivery,28463.59
6831e59a-423d-45e0-8,3,bcb8a084,1e7d2c2e-7a7f-4e93-9,2023-09-17T03:35:41,delivery,33098.08
bb0fc877-251a-4459-9,3,d1f6f86c,1382fcb9-f6d5-4dd7-a,2024-08-10T22:13:04,delivery,43008.76
83bba4cf-c3d9-4ac0-9,1,5473da68,8edb4153-6d75-432d-8,2023-01-03T05:08:31,walk in,9458.28
967d7e73-9734-440b-8,1,026530cd,20124ba1-e30b-466f-8,2024-09-15T12:07:57,walk in,43795.14
e7d3b136-1cb9-4f29-b,3,7576714a,692ee643-416f-43f1-a,2023-02-18T13:07:48,walk in,35845.29
5b2d7ee1-27e9-41d9-b,4,d1f6f86c,beacf78d-29c7-4d24-8,2024-05-16T13:55:10,delivery,16756.48
3f54393a-1bfe-494d-b,1,82bde024,cf9e3242-37ed-4f08-a,2024-12-06T04:34:12,delivery,19220.38
9fd262af-3024-47cd-a,2,ae711399,e7eb3276-43c2-4737-9,2023-11-25T05:06:05,delivery,22480.77
bebe3e2a-5200-43b4-8,3,7576714a,702c720a-3f20-4f29-9,2023-10-13T15:34:06,walk in,2793.22
93e683cb-1993-4003-a,4,1eab5cd8,c1af6d73-e341-4807-8,2023-10-12T19:37:30,delivery,40382.42
5df12787-08ef-4e5e-b,4,9893588c,741d4ca5-f19a-439b-9,2024-04-14T12:44:39,walk in,15108.91
8205d16c-03b1-4218-9,2,94820a06,30ac1a2f-6ca4-4b8e-a,2023-03-05T06:10:30,delivery,29981.28
61807c05-6e28-41b9-b,1,bcf74d7a,c1abb6a0-c381-44b4-9,2023-05-18T01:56:23,walk in,26812.57
fc9eb00e-8874-4f1d-b,1,a70ce1b5,5b888694-c5b3-4d85-9,2024-05-26T01:29:32,delivery,35830.41
2251cea4-43fb-407a-a,4,a70ce1b5,db9dbcc9-c136-42ee-8,2023-01-11T13:35:04,delivery,4451.13
92f0b258-4f4e-4c00-9,2,ae711399,ed0e65e4-ae8e-4305-8,2024-08-08T10:22:26,delivery,39881.8
8b77a39d-de66-4607-a,4,635a8ce2,097b039f-db37-4971-8,2024-10-01T14:51:06,walk in,26701.04
ee26395a-ed84-43b7-b,2,62d1c049,951adda0-d07f-4adc-a,2024-01-03T12:57:26,delivery,29495.33
3fa9156d-27eb-40aa-b,4,87f26aee,9e89091c-66b4-48fb-b,2024-05-06T05:51:55,walk in,47757.8
93c82c23-6bba-409c-a,3,5f811cb9,ae1a4d1e-77ea-4673-8,2024-08-01T15:04:59,delivery,37736.72
58b320a7-c641-43c9-9,4,213f191f,3b3dc7fb-4575-4a25-b,2024-06-14T12:08:08,walk in,46787.58
d2d5ebaf-56d7-4b80-9,4,1eab5cd8,7e43edea-b51f-4511-b,2024-09-10T02:30:04,walk in,48024.64
6d96c609-6fc0-4687-a,3,95c5fb98,7ddd18b3-6b49-41db-b,2023-05-17T03:03:08,delivery,8209.42
be2a333c-698e-4cde-a,4,9893588c,989057f2-3b9c-4f11-b,2023-10-20T16:45:08,walk in,15222.09
6d0a9e02-e8a9-42b4-b,4,bcf74d7a,c57a545f-36a7-40c9-a,2023-08-04T01:11:58,delivery,34328.57
fb7d97d1-9218-4bda-b,1,82bde024,2615c596-244b-483b-b,2024-05-23T22:48:26,walk in,13728.53
98b4a8ac-bef1-459f-a,3,1eab5cd8,0a402f57-6456-4517-b,2024-08-20T18:51:00,walk in,15424.37
1c7ed42c-e6aa-4dcd-a,3,026530cd,367651b1-27d7-4e36-a,2023-10-08T15:50:02,walk in,49186.85
08ede903-4497-4338-b,3,ae711399,d445f78f-bc1b-40ce-b,2024-01-01T17:42:53,walk in,33092.15
b0dcd4fc-fd2f-47c6-a,4,4d23bed5,94d6cc42-5d17-49dc-a,2024-12-17T04:52:26,delivery,36368.07
ab9ffc95-fa66-4785-b,2,5987baf1,8c19c9cb-d47e-4ab1-b,2024-12-19T11:52:44,delivery,18428.3
704cd686-a55a-43f2-9,2,a9f559fc,95d14acc-97f5-40e1-8,2023-03-20T19:16:01,walk in,29317.96
473a8bf6-c8d6-4f39-8,2,5f811cb9,0c5897af-d695-4f78-a,2023-12-19T02:32:17,walk in,11493.25
328edaa1-d590-4356-9,2,62d1c049,9a2f53f0-4c68-4913-9,2023-07-08T02:29:19,walk in,27018.19
0738c3d1-07ca-4e3f-a,2,42d6cb5c,82b42608-3c09-4038-b,2024-04-21T19:50:43,walk in,41031.97
52c1c574-c922-48be-8,2,635a8ce2,26e38cc3-c91d-4dd4-8,2024-11-08T11:23:50,walk in,46655.69
ae0910de-061f-4333-9,2,635a8ce2,7e7ce3bd-3dd9-4d81-9,2023-03-01T04:27:06,walk in,6836.6
536a7248-7828-4d04-8,2,62d1c049,3c7992ab-5513-4c74-8,2023-08-21T10:54:37,delivery,45135.36
c0945eb9-87d7-41de-9,1,9c9cea0c,3924d136-5bc8-4f07-b,2023-02-21T07:49:06,walk in,4277.63
69b61369-63fb-42e4-9,2,34a9af41,d222a61c-d551-4f14-a,2023-01-22T17:03:43,delivery,10583.98
3692fefe-7fb1-4a01-8,4,a70ce1b5,7257373a-e608-4bcd-a,2023-03-30T04:00:13,delivery,13353.51
dd28464f-8a22-4abd-a,3,6f055718,ace437f6-b51e-4c28-9,2024-07-27T19:52:23,delivery,36924.28
870c08d1-57f4-4a14-9,3,bcb8a084,ebd48080-fe23-432e-9,2023-09-27T16:35:35,walk in,38844.32
ad4f0027-047a-4cdd-8,3,4d23bed5,47286730-1000-44be-a,2023-06-12T18:13:26,walk in,29255.34
998b0290-2afd-4055-8,4,5f811cb9,7a639612-5159-4678-a,2023-07-16T17:54:28,delivery,2498.26
2a38c26a-be31-448a-a,1,62d1c049,56d5b46b-5cde-414b-8,2023-02-18T04:08:39,delivery,25292.19
239ccaeb-e3ea-42de-8,3,d64a3ce0,8eb6b3d2-0b7c-468e-a,2023-01-26T13:53:04,delivery,20207.94
beb1e797-daab-4f7c-a,3,026530cd,526fda68-500a-4e9c-9,2023-09-21T08:57:41,walk in,24966.41
44ace546-d7d9-482d-a,4,34a9af41,94fd5af1-cfc6-430a-a,2024-09-08T09:21:29,delivery,24770.6
adf2df96-35ac-45ac-9,3,6a5ccc2c,a75c591f-3cc2-48d1-a,2024-09-23T17:00:27,delivery,24020.75
783cb5d8-8b71-4a63-b,3,026530cd,4ee2de17-d8ea-48c7-a,2024-04-02T00:21:02,delivery,48554.75
84549ffe-294c-40e2-8,2,635a8ce2,29e483d8-17d5-43a3-9,2023-05-19T00:02:37,delivery,26227.82
868140d9-c923-4b85-9,1,bcf74d7a,60b4eb64-08bb-453c-b,2024-02-11T02:40:53,delivery,14829.28
50dba9c9-8465-4562-a,3,0f967bcc,13c9c55f-3ca9-4d2c-8,2023-09-05T19:28:47,delivery,49148.15
a8a3d99f-8a96-4a00-b,2,5987baf1,24b459cf-50e1-4d4a-a,2023-12-24T21:41:42,delivery,39079.29
f8a05927-7c17-4a22-8,2,bcb8a084,84aac095-f310-4dad-9,2023-09-10T03:31:55,walk in,6915.35
432de4c4-9eed-453a-a,3,5987baf1,e2140194-b7ba-44ad-b,2023-04-28T03:33:42,walk in,31748.74
9c0eccde-240c-41a1-9,1,d64a3ce0,c71bfc88-5a1b-48d8-8,2023-11-05T15:41:03,walk in,45869.3
f776b64b-ec2a-428f-a,1,635a8ce2,b18e1bef-aab3-4b16-b,2024-11-10T16:42:18,walk in,30893.66
607bbb8e-fd15-425e-8,4,5f811cb9,fafb0da7-a3bc-4090-8,2023-05-07T16:53:49,delivery,16516.9
2270387d-125f-4ee8-8,4,5f811cb9,260a0978-f698-4f1f-8,2023-05-08T14:05:34,walk in,29086.46
78b4aa61-f21c-4512-a,1,34a9af41,fbc75369-5ea9-4f9e-9,2024-12-18T19:02:05,delivery,39523.78
0f58d360-5c62-4011-a,4,6a5ccc2c,57b6a922-6319-4f3d-b,2023-02-15T02:57:59,delivery,25962.04
f5043c2c-5abc-476d-8,2,42d6cb5c,8e17834a-f993-4d16-a,2023-04-22T06:32:51,walk in,21923.95
140db7b4-e8af-4261-a,2,5473da68,9681559c-3aef-447a-a,2023-08-15T07:23:49,delivery,22669.89
a492fa8a-4cad-44ad-a,3,a9f559fc,cc68924e-c066-4566-b,2024-12-08T11:28:59,delivery,10660.98
c337e1ae-1a74-4375-a,1,bcf74d7a,36138cf5-2bb3-4bff-9,2023-06-18T10:32:20,delivery,40038.89
5e5e2381-d97d-46ce-b,2,d1f6f86c,387b8fa8-27d3-4da8-b,2024-12-11T22:38:28,walk in,49371.92
f9444b19-f266-4632-8,2,34a9af41,8284834d-c72f-4a2c-8,2023-12-22T08:43:02,walk in,38091.14
4d256d39-4f0d-4346-a,3,6a5ccc2c,360e4de2-7fa0-4886-9,2023-03-25T17:25:59,delivery,46636.19
859315ce-8528-4533-8,1,95c5fb98,f491d7c0-ff71-4012-8,2024-05-23T04:51:16,walk in,21732.73
4c9b3d65-d295-4c95-a,2,9893588c,25858257-a317-46bb-b,2023-03-14T05:15:00,delivery,29507.87
e31f9188-aa58-4d6f-b,3,d1f6f86c,694aded6-13c4-452c-b,2023-02-25T06:20:51,walk in,44274.84
23b4a66d-bb5e-4dce-9,2,5f811cb9,1c215316-ea6e-4dfa-9,2023-10-12T07:21:42,walk in,43849.94
851c8b09-a920-49c4-a,3,635a8ce2,0f2a6d9c-3048-4012-a,2024-02-18T21:02:55,walk in,11272.93
33495e88-e457-4b43-b,2,4d23bed5,32fb056a-2da9-4f09-a,2023-11-10T04:21:20,walk in,36510.06
cb0021ae-0da0-43ec-a,2,87f26aee,30f1db91-78e1-4ec8-b,2023-07-04T17:06:04,walk in,22216.63
c4bd87ce-60a5-40c3-a,1,7576714a,1dfa0c08-cca1-4f35-8,2023-11-12T05:53:14,delivery,19510.53
a7d6e7cb-915b-41db-b,3,4d23bed5,dd4c0ccd-c17b-47bf-b,2023-04-26T22:06:16,walk in,46332.01
2b1d8bf5-826c-4bd9-b,2,452ec40a,a9d385b7-e83d-4273-9,2024-02-10T22:04:55,walk in,11741.94
10d5989a-b389-4933-b,4,d1f6f86c,2a4b56c0-0340-4ff3-a,2023-09-24T17:41:11,walk in,19073.24
97412460-af9a-4887-9,1,bcb8a084,08190145-b20f-4447-9,2023-01-26T23:28:43,delivery,1165.83
76f50e7e-188c-44b9-8,3,95c5fb98,21f69a32-588d-4c3c-9,2023-01-15T18:39:23,delivery,34031.63
348cb7eb-99ca-459b-8,2,ab721ab0,197f03b7-e5a9-47b8-a,2023-05-07T00:51:29,walk in,37429.54
b6abc6b7-db57-4608-8,2,42d6cb5c,0ec6e5a4-40cb-4954-b,2024-12-30T12:36:05,walk in,1866.55
4ea13690-3ccd-4399-8,1,95c5fb98,ad954292-db15-41d7-b,2023-09-14T12:23:31,delivery,26390.79
a8794b1b-ac88-40fd-b,2,5473da68,98c1bfad-0c94-4c0f-8,2024-11-20T14:44:48,delivery,10027.09
c09b26c0-6c98-42c4-b,1,a9f559fc,5ceb4012-80b0-482d-b,2024-04-09T04:38:27,delivery,43607.24
dda51245-6ccd-4315-8,2,600027e8,27844f40-508d-487b-9,2023-02-26T05:14:56,delivery,26676.04
4c59d28e-6e18-4e19-a,3,9c9cea0c,153f5699-9a81-4d13-b,2024-02-01T21:47:21,delivery,41729.99
6ada76cd-538a-47c2-b,2,34a9af41,cd6156e9-01b3-40a2-9,2024-06-30T21:35:21,walk in,33198.89
bd036983-d85f-4af2-a,2,4d23bed5,396ee31d-8a6a-4d2b-9,2024-07-02T08:31:32,walk in,1037.33
2345c542-cadf-4113-b,2,9893588c,4f95fdfd-25c7-42b9-8,2023-12-09T12:20:45,delivery,19161.44
3fd99d85-499f-49b2-a,1,9893588c,7434527f-2465-4b85-9,2023-09-08T17:53:02,walk in,11945.99
2c461107-ff49-4a49-b,1,0f967bcc,1ac0dd15-8cde-41f4-b,2024-09-27T06:02:22,delivery,7180.99
1baffcb5-3608-4694-9,1,5473da68,af85e176-46ae-47b1-a,2023-07-28T06:03:05,walk in,7542.85
9f3b1405-f122-4274-a,2,0f967bcc,93d767ec-f995-4bb9-b,2024-02-05T17:06:42,walk in,18440.71
2a77388d-2e20-44d3-a,4,9893588c,dac32aaa-b3ab-4371-a,2024-02-10T14:34:45,delivery,35831.36
d4beb1a2-6217-48ed-a,3,5473da68,95a739b1-5ee4-4598-8,2023-04-29T16:18:30,walk in,4412.31
7a7eba7f-f3e3-4270-a,1,9893588c,c564e62b-5484-4007-8,2023-03-04T21:33:20,walk in,31836.45
980e2445-ba72-44a2-a,2,a9f559fc,afd1fb19-3ba8-44d6-9,2023-11-26T22:46:25,delivery,27294.15
9dedfe25-1e04-4207-b,4,213f191f,450f8202-6a30-429b-b,2023-10-19T23:04:52,delivery,12820.23
91a88b21-4277-45f2-8,2,42d6cb5c,9117f5e0-be66-4b82-b,2024-11-25T07:32:16,walk in,40831.26
de8256e5-c33e-4091-8,4,34a9af41,c78bcc06-45c7-49f6-b,2024-02-01T23:31:13,delivery,39080.91
011f1eda-c1e7-4191-b,3,bcf74d7a,4ab020eb-491d-43af-9,2023-01-20T06:24:20,walk in,35604.52
6a6681ef-55a5-4d67-9,1,94820a06,72b23428-db4c-4973-8,2024-05-07T00:47:42,walk in,21166.39
fa992fe2-588e-43f5-b,2,daea58ba,c6998e58-228f-4854-8,2023-01-10T04:52:35,delivery,35661.63
c2be187a-d013-4253-9,4,62d1c049,73ae3241-59f1-47c8-a,2023-06-22T10:07:21,walk in,34897.41
4b7d86da-c310-4f9f-a,1,5987baf1,72e64fa2-fe67-4a8c-b,2024-02-06T12:05:02,walk in,2975.73
47636d3f-4fe8-4a8e-8,3,95c5fb98,2b9d2839-9a56-40df-b,2024-11-12T02:17:28,walk in,44329.35
81bfdfa1-681b-4a38-8,2,87f26aee,5e5c7317-f60f-4412-b,2024-06-30T05:38:29,delivery,22617.18
47ea7877-650a-4a2a-8,4,bcf74d7a,eef85472-2e89-4444-a,2023-03-17T00:37:20,walk in,35520.31
681f62be-1e8a-4ba7-b,4,daea58ba,471b94f8-38f8-46c0-b,2023-07-24T15:14:13,delivery,25515.54
a67d994c-c227-44d6-a,1,635a8ce2,be25c2e2-d4cf-41fd-a,2023-01-28T02:47:23,walk in,27539.68
4227533d-e4c2-4177-b,4,d1f6f86c,cc1dc3d0-ab75-45af-8,2023-12-22T11:42:43,walk in,23145.41
c3a1dcd0-9782-45fd-9,1,95c5fb98,70ab6029-ea4e-426d-a,2024-09-17T04:52:29,walk in,44344.55
f582fed6-1795-48f0-9,4,ae711399,798e1426-b734-4134-b,2024-10-07T08:37:29,delivery,12961.43
ecbf7672-5a62-4001-a,4,ae711399,d05fcb4c-e5d7-41b4-b,2023-02-22T14:13:32,delivery,6411.49
6a10ab12-7c40-4fdf-a,3,1eab5cd8,8d4f7103-7406-42da-8,2023-02-22T03:54:04,delivery,8496.45
42661bff-d70a-4b4e-8,4,9c9cea0c,21311ad2-9e88-4e9a-8,2024-11-30T16:22:58,walk in,27321.54
82c829c1-0fa5-4f68-a,1,1eab5cd8,8c930097-d01c-4588-b,2024-01-11T14:49:56,delivery,12058.49
d70099ec-3cdd-4180-9,2,5473da68,284217cf-508b-4188-a,2023-08-13T08:48:53,walk in,16993.14
746f6b47-6711-4413-8,2,600027e8,3a18b58f-a4c4-47c6-8,2024-04-28T18:41:34,walk in,41777.87
2e0146bc-cc2e-4e5f-8,3,7576714a,fb862bc5-ed18-4412-9,2024-08-11T11:25:23,walk in,6890.58
f70fcf8c-a817-4117-8,2,a9f559fc,2541671f-ec1f-455e-b,2024-03-26T01:59:41,delivery,17541.88
beb38664-5068-4621-a,1,9893588c,badd4843-e414-43cf-9,2023-05-07T17:01:04,delivery,44528.23
3568b482-0993-4d7d-b,1,d64a3ce0,27ba06fa-4921-4fb6-8,2024-10-12T21:36:48,delivery,47902.97
45457ab1-5e2c-4815-b,2,9c9cea0c,66939509-ae23-471e-9,2023-03-18T02:11:53,walk in,39513.43
0f832a7f-6b30-48fb-9,1,d1f6f86c,56d25150-739e-4e3f-a,2023-06-27T22:46:52,walk in,17818.92
202c3512-525b-412c-8,2,daea58ba,76ecb3ee-d667-40fa-a,2023-08-27T00:17:07,walk in,7826.86
1c1f3e79-0f3a-4121-9,1,82bde024,8189ea8a-ed06-48f2-9,2023-09-17T09:38:09,delivery,20234.57
52f41a0f-8dd1-4f26-b,2,452ec40a,058d9613-36c3-405f-b,2024-09-10T15:33:04,walk in,20433.67
b6a9a893-34f5-4a41-b,1,6a5ccc2c,234bcd0a-bb73-4c3c-9,2023-06-06T13:55:27,delivery,35494.15
0358e45a-12cd-4522-8,2,6a5ccc2c,92fe571f-9510-4735-b,2024-10-23T19:57:26,walk in,11007.52
2f861d0d-619b-4062-a,2,95c5fb98,fed96164-8e84-46b7-8,2023-04-05T19:44:43,delivery,17802.36
67302afc-cd6b-49d0-8,4,82bde024,0c54cc46-0a53-457e-a,2024-06-22T05:29:53,walk in,9855.77
