order_item_id,order_id,menu_item_id,quantity
f7e563c1-9ed2-4752-b14d-3b0fe6f2,e3207d21-9733-4a1d-8,dbac803b-baae-455c-9e04-4ae5fc66,4
b67ab191-cad6-4b22-9d5b-dfdd047f,0f4c12fd-5c11-4012-8,c2cee5f6-a537-4d05-a166-60603274,8
14d0439e-02ed-4a28-b2ff-8093345a,6685d303-e422-4a93-b,b270c2d9-12d8-4d3c-80d6-653019b3,1
42b4b689-38ea-4fd8-9226-5cce4601,fc924e7e-37ff-482e-b,0087ebdc-f07b-45b7-9cdc-31e6fbe5,4
5665b668-0536-4a4e-9fc5-b9e42378,99a71af4-7888-43df-b,4138b026-a7d6-4c96-888b-da1cbf25,1
c3248268-6f8e-4fd5-af12-4b9f080c,de7eaea4-0fa5-4675-9,1f286818-2647-486a-b798-1f12145c,2
b32add34-5ad9-4e5b-9574-dde39376,0f58d360-5c62-4011-a,c909f339-4d91-4211-a6e5-69773951,1
0cc7ae33-c4fd-4252-af1d-32855ee8,3ed9adaa-b79f-461e-b,68704c61-264d-463d-b108-e7b34631,8
6b6cd8d5-8dfb-4826-88ac-fce55c42,c77ce15a-9819-41b0-b,28e06f71-5e49-42e5-8de1-b326c328,10
db8280c1-4462-43e9-960d-1a9ba4cd,6c47a22f-7a3c-436f-b,5a2ece15-b9fe-43b2-963d-5a9bf856,7
b42e2fa8-e55e-4c81-b41a-70f969ca,181329bd-dae6-49f3-a,8f5d4c95-d83f-4ab8-bfa1-4f65ef2c,6
395c2267-40a8-4f4c-aaec-c22940fa,53844605-870d-493f-b,91a5fec0-4d08-44bb-bee9-4bf211c1,10
3a38d065-0197-40fd-a77d-6d40a628,edf1948d-0c7e-4a73-8,eec526db-223b-4898-a73a-32c0f6b9,1
2f9011d9-4aad-4323-a87b-1a4591dd,43ae04fb-def7-40b9-b,41e8be5c-9a12-457d-a728-ca9ec0e5,8
66ca48b5-1777-4df7-9895-02b47757,bd0be5b7-f699-43ce-a,42850df0-c776-4ace-80c5-754ed9d2,4
8f324400-c28f-4263-9eee-47833815,4aef7e77-267d-4573-b,32436391-7c00-4ae7-82d4-e32e1229,7
7c8040de-9754-4c6c-bde4-0405ff92,b3a53625-6b71-40d8-a,e92576c8-d217-43d7-8041-913397df,6
1f41b0ea-5158-4420-b665-a674afa7,750709bb-d0aa-4962-a,d7f9ec72-ef0a-43ce-9b79-b791e9a9,3
33e46c34-c9c1-48e4-b300-52df90d5,324362d4-2660-4a09-a,06f62730-3948-4a7e-99e9-1cb2df7b,9
5c6fd8af-ca62-466a-a6a3-bc4cb168,1fc46a2c-eca7-4d71-a,502a4fa0-146c-4713-8a3a-43268bc5,8
f0f1084a-c090-4969-a4d7-f4a29e7d,1827a648-ed75-4146-8,cb73e40b-df9e-4621-89b1-915bd172,3
7738be3f-a4f5-41dc-a773-5c40d429,a79c3499-1bd4-42c0-b,1f6a883a-1106-4d25-9d7a-0c337d27,9
f4d8f67c-a2a1-4f3b-97e0-b2368c0a,2064f211-34b1-4b4f-8,e4bf6af9-b8eb-4996-8f8d-4666c57f,9
a6d8ad54-0859-4866-8060-0a161ac2,591fc495-6819-4c65-a,3f061947-3c85-4d9b-b561-8975ddfc,6
3b371d4a-7b10-49a2-8a8a-e7a9a4e2,fba9cb8f-b0e3-4363-a,f2e55e7a-3226-4065-869a-c7d55ca6,10
8ebbdbc9-d5d5-45c9-9450-6d731923,6c1dcaec-24b6-4db2-a,f4eb65df-938e-4a38-a15c-3ff02265,10
11f1a8a1-00fd-4dcc-9ebd-4bf1d784,306422a2-9edc-47cc-a,d44e2813-cb57-41c9-9b3e-c5c35109,3
6c856b48-9760-4048-ad3a-9e35fe04,40ca3510-0846-40fd-9,183d611b-6853-4cc3-b559-a37e511c,7
9b91786e-ae7a-42a6-9b3f-c13c0364,7cda7098-c7df-44d6-a,11141305-39f3-4ece-9bd8-029ae971,4
130c5b5c-9038-43a8-86c8-2991f44d,4c9fc70d-fa15-4594-9,a9a3e951-9371-44aa-9963-c9a42e80,8
8741cfd1-a248-4186-b63c-e1db87a0,e39552ff-cd8f-4ccf-9,3ee637c3-3314-4aef-9e26-d545b3bb,3
c0c01558-7051-4895-be33-08f7955d,ed3bad57-fd8c-4cae-8,f68e7236-fa0b-4569-b1aa-89fd7d19,2
f502914b-4d0f-4ec6-949a-2773fff4,96d0601e-e432-44a7-b,ef7e60d5-4ea9-4fb4-be6d-cb62b445,10
e1e82148-4fad-43bd-9cc7-290d2807,599cc808-2fc2-44a9-b,146969ee-7930-4895-a884-fc46a74c,7
c7df0a5a-ad04-422e-b950-98ab11a3,b3fb9050-6c3c-4bd9-a,5c7ffeaa-6abc-4937-bcff-3d8051d8,6
c6bb79c6-7a5a-4553-a44a-9a2f0b4e,647efbcc-caac-427f-8,9474fa07-ec72-41f0-8702-bdd7e8de,10
2f6cdafe-622f-4a88-b086-f8d85a50,23cf85c0-e25f-49f1-8,4e202dbf-1370-4fdd-a986-c8a37755,5
67a06e7b-64e0-4c37-8a50-2ca684aa,815d58bf-3c79-409e-8,020f9343-1211-4dd5-8d36-133b3d0f,10
4e6118de-c845-4f25-b484-fa729914,ec30b250-9d13-4fe6-9,04ed40d4-ff45-4dda-a8d4-ede82c3f,8
22c6e3c7-af25-4d8f-848c-9195f662,e59b5341-47c5-44cc-9,ba52c72c-2625-400a-8b86-fb4b811e,3
ae7d6f0d-14cc-4521-a1ee-bfcd2fda,8fa219cb-36c2-453a-b,89512960-fb9b-4574-adfb-bc115662,4
9c4b5c37-9924-42cd-9a1b-9af5e917,dae8e9c9-a3e3-4293-b,85a5ce9a-426c-4ab2-beec-f22e6bde,5
dbe484e4-0dfe-4527-a613-f7082079,c43db8f5-ca75-4af9-8,12cffb2b-86c6-4e97-ac0f-d2b7b59e,2
9dcf3161-b6d5-46b7-a80c-bdf084a5,709c1ae0-1032-4a03-8,188ed418-f3a1-46f5-b84d-caffd899,6
3e314b7b-5298-4a77-bf49-1a30a111,82bfdf01-65fc-4cd7-8,e5e37ed6-23bb-49e0-b62b-19b3775d,8
8215f596-77c5-40bf-8b35-781b9e44,a2e30b3c-f6bf-4993-a,2436a35a-a76a-4047-99b0-254dc323,7
cfaa5e3b-796c-4887-bb88-d600f94b,ac688587-7b17-47ad-a,c0154b0e-0b05-45ae-b482-da06a2d6,8
6899fe9f-d89a-45a0-aee9-c6fb49ee,e7839e8e-a789-4663-a,eb6fe954-50f7-4b65-994d-851e2e13,7
da5a9ca6-111b-4639-aeac-8d9aac70,d0db5a13-7d45-4b81-a,e8f6a202-9330-404d-9ec8-1112fc75,10
e5a54190-f1a4-40d5-b9d7-c36cc337,6c4864ca-00f4-4803-9,2dbf821a-50ac-419d-9e5b-c6cd22c7,9
c78b8a5e-0081-43c2-b230-65c20a1e,d2a3d5f5-62fa-4c4c-8,219c8788-7182-4ab4-acfe-32f0c011,5
47e141ac-2406-4666-a02e-b29c6239,a7ebb546-9b6c-44c0-8,7b2cc1b4-7442-4eb1-8e74-5e6dcc64,6
2d12f718-39a9-439c-b04a-15bfa859,a3a415b2-21a1-4e4e-9,a0a1646f-bb03-481b-9555-1f046dcd,5
79706d01-fc3c-461d-94a1-1819eb97,d0efdd31-8399-4340-a,18b200fa-40fb-4631-b00f-04078e48,3
f08b566a-1264-412d-b13b-f5822291,7d1b57d7-0645-4d61-8,b8c5520e-bfe8-449c-b90c-fe2ed967,5
78a1cb1e-6c20-4bd0-9e5e-6ce76140,22e455b4-af41-41e1-9,478e4c10-920a-46d6-9025-cb43bc34,9
fc8645b3-7b8e-4a58-86dc-fd9c8985,fc2b94dc-7591-49ec-9,b24ae65a-deea-48f2-9d4c-fa84365c,7
16ba1abb-ed1e-4b86-a699-2cacf26b,06842094-b7e1-418d-9,160bd72c-0dc4-45f5-bb4e-d4d13aac,5
5d55877b-31a1-454a-be30-b938e81d,a6670ea4-528d-47a1-8,757387b9-b929-463d-a53f-c93cc0e4,8
9ae985b7-42f9-45b0-bd32-8a0abfe0,68ea5c35-f330-42e9-a,6d7fc009-eaf6-4cbd-bd48-1079a439,4
a5545c19-9456-4dfa-a85d-caa104f7,fb549266-4f4b-444f-8,aaa384a0-a563-43ef-8b51-8ec8dba6,2
d3b98f51-db19-4da1-8030-e36db05c,87cb42cc-2562-446d-9,dc93892a-92c5-4b41-a771-321c23ca,8
8253d798-7e13-4762-a56e-0c032362,0fb57401-3b21-40bb-8,20afcccc-93ce-40fd-b473-5c429c1c,8
a947312b-9792-4553-af76-caeef5c1,f5f20aae-870e-41b5-9,0034349c-e5c3-40c9-97d1-aa087343,9
f9586312-632a-46ad-90be-0ffb5e44,ce85b950-e176-4a27-b,78e42bb5-4ce5-41e2-9d5f-3eda9836,10
47f4b189-389d-4f70-bc24-56968dbf,44e12de6-88da-4890-8,8c646970-53e4-4d70-8bb2-fc4b939a,8
4e5506e6-d142-4aec-bdd1-da0c211c,8792174e-9a87-4123-8,0ee8db8d-1e7a-418c-9859-26c5d854,6
c8d43656-2350-4375-8a20-a7b6b962,4a9105d5-947b-41bb-a,6b9cafc5-81c2-4b5d-a653-c6414d48,2
86a0cd29-5390-46cc-bace-2441be19,126f61f3-9973-4b85-a,cad1b3a2-0afc-41a1-8456-0e59cd5f,1
5c6af2d5-204b-4a6d-ae63-1c996258,ae4ebd82-0f72-4249-8,fd1926f2-acb4-4a09-84fe-62826c2e,6
2c09761a-b561-432d-bf72-f4f750e9,a053a7d2-ae55-46d6-8,7a368e95-db59-435d-afda-95259671,4
df62ba79-0a48-40d7-9ef0-42f3ea02,bf0e9153-38a1-4b19-9,c171e242-c294-4a13-bf84-7189a36d,3
4cf78d74-128e-431e-a8cd-ecea61aa,4feac952-9fef-4525-a,35d56b19-676b-4561-842e-cd7ef0ec,8
966fd97d-4481-4d03-9311-9406a3f9,4075519c-7469-4573-b,819d6063-2503-415f-8b34-d352d365,6
74fcadc6-24d9-42ba-920f-c0f369f0,50527c71-891f-4f70-a,922187bb-c078-4a10-a72b-aa9bfc0e,7
22c55e9c-5163-4547-b0bf-cab60931,c8119833-c3b8-4b92-8,afcd4526-606b-4262-8734-660892eb,3
3cdbae8f-5459-4e1a-b78b-8bad3483,2f2cfa38-e204-483a-a,b2a0a91a-62db-41d4-81bd-56858010,4
bf781666-3d33-4254-afe0-a00aeb0a,9a011ac3-2fe7-4a08-9,84e03e56-72bc-4120-b585-d067564b,5
20f43ae4-a600-4135-bac9-69a7a2c6,9facd3c0-2b68-4228-b,dda59c32-12db-4402-b50b-8b705065,2
f57f5398-4b0c-41ad-9513-0ea505ff,2bec16b0-ef49-42b0-a,1d0aaf79-f600-4d9f-a859-ab5f1183,3
4bb5f55a-e3d0-450f-9469-def149da,0766496b-7e2c-4519-8,2599d820-7958-4336-b585-b603e705,10
049c4c2b-61c5-4ad1-8729-dd035867,096cb747-2884-443b-9,b0327865-3103-4e24-a472-192e34bd,8
942004e1-499a-49c2-ba5a-eff5e69c,10d69110-3c84-4ab5-b,65b8bb88-f8a0-4cbe-98d2-54ff4ec2,6
39c1ce60-a985-4375-a4f6-85ed9fed,362e6cff-9c68-464a-a,e5f5b1b7-1db5-4ed8-a464-ad87961f,9
560ea6f0-e034-4dd8-ab16-a126467a,4b273575-957a-4604-a,92712226-d54c-4cb8-89c5-893b982c,6
b69b10ea-1496-4101-b952-216499bf,d35007f2-c0af-4727-8,e1746dde-e7b5-490b-a882-67204804,1
b41b6075-b83b-4839-8eed-57fd5d15,d1e33574-bc2a-479f-b,cb2ce64c-c373-4215-b7d1-3d275598,4
77598486-ed54-453e-99ac-f2944958,a537b566-0d8e-49bc-8,157b3b23-fe56-4b84-902b-c5a4b1f6,2
9d821f77-1974-4357-8a31-744a0a8c,aadfadd8-b6db-430d-9,a05f0783-afb9-4662-bd31-8aac16aa,6
172ee36c-c011-40c0-958b-35ef0d16,67457056-4e37-4973-a,cb4b4281-1353-4cb4-9fb3-a0559e3a,3
4bd1ab84-db0e-4db8-95eb-e9262c86,5006ceb3-9f98-4b4a-8,dde58aba-6015-4d59-b6a6-fa97a6d1,5
4c6af1f9-1fa7-4951-91f7-871c95ad,a8a5acf0-c420-4b84-9,dbe3a97c-76e9-498e-8764-175d3221,6
baf4ff25-5ecf-4941-b6b9-45a3e74d,add0bd5e-1fa9-497f-8,066dc583-6ef6-4d6b-aa36-b4105209,6
1b902028-945f-4dbf-93ac-1035d228,e9a5df4a-f876-491f-9,5b96787b-7c7c-4632-b5fe-105f0a92,9
4bfa611d-791b-4935-add6-8c4f27c7,9bac03b9-695d-411c-b,87cba4da-6101-4606-a825-e97c80f1,2
eb10a30e-f7d3-4f91-9589-1b7d9e92,10d38c5b-0091-46b2-9,24ea49fd-f7a9-4d2e-995c-58387285,10
50f0a776-142f-457f-b786-ef17128e,2c9eff21-04f5-4b1a-b,271bb3a9-8ff9-4645-8feb-df318f13,3
f45dd7cd-2a14-4eb9-b429-a2a02fc9,7399a71c-ec1f-4fb1-a,3c59dcee-99d0-4a30-941d-ac0c543d,6
aa22cf7f-ca93-48e5-a08d-58fc396a,fa3fe3b7-cb8f-47d8-9,97be2bde-e762-4e3b-91d9-55a8b5f0,6
2c91cc40-9580-41d5-b0c6-14c60ed0,120010a5-120e-4355-a,1d41ad61-eb14-4d5d-93c6-e4757460,7
25939245-9e74-441c-ac32-bdaab763,7e3978dd-381d-44c0-8,9b85df6e-01a8-4d37-bfd2-b5b25336,4
e3c2dd80-cc45-458e-a3cd-cf3b210d,4e1b3121-7639-4c65-a,dda59c32-12db-4402-b50b-8b705065,10
3aa3b3ae-5342-4bf7-9624-b6fea42d,ff7c6f96-ccc6-4154-9,ef6c6eb6-770b-4953-a013-46ce23e9,3
c0ee3f5d-64a7-4958-a92e-e5ada6a3,83173586-9784-4d2f-8,67037392-5782-4aad-b30b-4004a53a,9
85f436a4-2598-4bc7-8219-40343542,3c1e51fd-92f3-4e1a-b,fe60cd3a-8939-47de-8209-2ee121e6,8
917ccbff-6b12-4e13-9a89-e91bfa25,83b7b416-6e06-4eb0-9,49c9f342-7924-4c09-9776-9df11054,1
287f0aac-d488-4b83-a4f5-abf8a902,5ad53f4e-be26-4917-a,371f1dbf-1d98-4739-93be-9ed6fe63,8
9709f729-575c-4a81-b517-bdb3884d,b0bb76b2-079f-4403-9,ab7c849e-b2da-4795-96aa-a2a50297,5
6b7939e4-9f97-4e83-b83f-734b2128,387dc559-e558-409a-b,455e20a6-64cf-40c9-8dea-a863980c,4
9442226e-4c82-4850-a9f1-ba78f23a,e230a0f5-c49c-458e-b,0aa95fef-d93a-4816-8a93-74ccac55,8
721ed97a-a6d4-47fb-9926-3728ee08,94ad5426-3731-4fd8-b,38c597a9-81a1-4c3d-927a-55e56638,4
13c82c73-cfec-4bf5-a8aa-fd6ec33b,1ab1c909-4692-4f37-8,ebfeefcf-aade-414c-b9cc-320e59c2,5
ed64086f-2285-4fe6-a766-18455af0,9db4d012-50f8-4a43-8,d9a7b35c-519e-4738-be46-f0f53577,8
d9fe954b-912b-41e5-a22f-9e8f9846,85aa7e9c-797f-47d8-a,83d1b930-5d1e-4935-bf7e-ffc65b32,4
e52f401c-0f7c-475e-abfe-52de488b,857fdad9-5fec-4782-8,c784899d-0bfb-4f14-b77f-ed8c67f5,10
64228af4-aea1-4d12-b9b9-dda5ba14,6cbe1a69-4581-4f53-a,8f0b24af-e523-4cce-a98f-0ae84d7e,4
3e46a39b-82d9-41a7-8538-656786ea,e7121941-ebaa-4957-8,1cbcb699-5214-4b35-96c0-cc511d55,2
4d49c6c2-d48d-496f-b143-ec53e293,c88d5c11-d81f-4a01-8,8d0a0472-71d1-45aa-acb6-49cf377f,1
d9a4662d-bfbe-423c-9d99-31d08898,dfcdadf2-be76-445f-8,a5fa2271-5c45-4ffc-ab30-45e5c268,9
4e2b5d01-4471-48d6-b702-d5754e26,6d3d712e-a04a-405b-b,1794ce45-2896-4a7d-a62d-d4e063da,9
2710c865-538b-45f8-a402-2c301118,5c190e5d-c99f-4647-a,0a252ffd-a274-4af1-8a42-d346692e,2
03c3da0d-89a4-4ed9-9bd4-210263e9,dc92b05b-978c-4e00-a,3c0a985e-009c-4acd-8969-29da43be,9
96d18848-f29c-43ac-aaf9-41600d80,031a2b9a-de60-4e1d-8,06a44778-4f98-45ba-b50c-ffd94a87,2
bddd37ce-bf3a-473d-8851-d74bf857,361e90f1-352b-4c8a-8,6f2c4624-3ffd-46a1-98b6-ab54e7fa,10
e7135aa2-a83f-4430-946b-2d41d56a,5809f726-39b8-4146-9,cf69c65d-8f5f-4388-b826-e63f71ad,2
9d24b629-8126-4cdc-bf34-b206235b,c3659de9-6ea8-4378-8,b6e38258-1c2b-4fa6-9812-f9be1c23,4
e20c7e2b-5498-4aac-b5e4-3ebc3d1e,f90f2b4e-cace-4ac9-a,09ec316e-c54d-4bae-a0a6-60f13229,6
0227dc9b-0e5c-4a87-8324-82186056,128c2ff9-ddb1-4968-a,c023115b-cbe8-48bf-8129-d1da5e5c,6
e2a5cb53-60ac-489b-aaeb-af11319f,7df248b8-01cf-4d34-b,fe331c51-8927-4c34-b68c-3e0c94c1,5
2962db12-e442-4bdb-9a03-3445cbdb,45052dbd-2f21-4d1f-b,ac7c1fa2-66c3-4ce0-b59d-04f61b35,1
d9a605f2-79c9-4fdf-a2d1-b441a0bf,185c5e4c-211f-4d23-9,27a83919-dcc7-462c-b48f-cd3d9347,2
58d1fd39-fbe1-42e9-b8d2-4e70f45c,fa56318a-561a-41ce-b,878e215e-c966-42ce-b48d-9d064551,3
74a12281-0726-492d-830a-24574b2a,7768d400-cf9a-4e01-9,ba2704b3-ded6-4c19-adf4-dedbe315,5
a87a3a97-49a9-4f16-8456-84b5a0ff,5ea398e2-8e28-446a-b,60da6a07-b77f-4706-a657-f341901c,2
0156b0ff-74df-4b42-9760-2999aa14,e2247644-b587-4284-8,69ee63af-3b50-440c-85f2-ecaabef0,6
10fb8933-3d5b-46a1-8f75-37873ef9,7ac95882-f7de-41a4-a,f85bcdc8-b8ec-4ed6-a58b-a6e23622,9
42ccd7b0-adf4-4049-91c9-2cdfb8d1,159be8eb-a7b1-4c28-a,9787bd3b-2171-46d1-949c-ea10195c,5
18c1a901-2313-4f8d-b5ad-f0c004fc,35f32c3a-3564-4433-a,b657eb10-8a6c-4232-87b0-3c77ea78,5
733dce5e-1a43-48cb-af4c-4fb81675,c1422cd6-4a73-45a8-9,3cfbb83a-430d-4262-bd4d-85bd884e,5
7c0fb1de-eb2b-4923-b49e-64eeefe8,28ae9689-5b3a-4ab2-8,cd6bce13-5422-418f-b49f-c336c26e,8
9796f249-87fb-4563-9d9e-1e4d71f0,da1dab40-f7d9-4e75-b,edcc9382-5046-4bdc-8beb-929c760c,5
7d1021b0-f9e3-4db7-a260-b32037c1,58e062bb-ef89-402d-8,dc2055d9-dd1f-49dc-bfec-bbc3caf6,9
2bafe6de-f967-4491-810c-6e8d8698,8f722da4-c7b3-4f9e-b,323fa1e1-b6d6-452f-9d1d-3ba8e631,6
f2f6393b-d860-46da-ad14-e429d464,b6076f51-fa85-490d-b,843c560e-c5e3-4cd6-a1cd-50262a6c,5
48d7cec6-edaa-48af-ae06-e516cb7a,ebaa9164-cc52-44ba-8,654256ed-4892-45c3-9d62-94a8b4c8,7
838bea95-efe8-49f7-a658-0fec125d,9dff1b91-7f31-4dc8-9,57dcb1d6-3c20-4d4a-b745-9eb4816f,10
d62204d1-6189-4f71-a82b-663780db,35dc8aca-d2d3-4650-8,ca9655dc-d93b-44c9-b507-d8f97315,4
39f0d375-0bb5-4b3c-b7f8-ece3de1c,a4a179d0-1cdf-45b8-a,bdd91f13-8085-4c7b-9c28-fc4daa4a,3
e6c7dc2f-ed0e-423c-b566-9058c1c8,bf7d704e-b850-4a46-9,e550f55b-7f63-4ac9-89dc-dd8a3628,8
e7049e5c-ab0c-4dde-b770-124db532,e91febe1-8441-4d96-8,1530627a-e220-4f4a-af78-2637c464,3
195066fe-cd99-41bb-8f52-2c4f84cb,b7c27631-5a9c-4951-a,95332e71-0f34-403c-8b52-e04cfdf7,2
28483832-c3a9-479c-b46a-f6e0554c,1ac4a9b0-ac97-404e-8,7c96ec4e-2b36-4189-a7a5-cb84eec8,5
b709a59b-babb-4c2d-afda-04a6c9f3,55bcf901-9dce-4f69-8,4edcd02b-5c74-440e-9a91-89b7976c,4
042419f2-fd41-4e2c-9ac2-1be16272,488b1543-1156-40ca-a,8e18339d-198e-443d-b2bf-3ccb4e3f,1
975d5f7a-5789-437e-ac7b-8c079f11,93c86bca-faaa-45b1-8,1acdb1c6-117f-4da6-b1e5-17152aab,10
a35646ae-422b-464d-a15e-57fcf140,190d42fd-7ef9-4ae6-9,3c25ceed-ea42-403a-97df-fb93b189,4
9b0b2c2b-147d-4167-9210-f1c2e4fa,e24b0f0a-99d1-40a8-9,07b18721-9088-44b7-9a5c-dc4b154d,1
60a9dab0-90ca-459d-81e0-f2f2b24d,6d1201f9-9006-4041-9,95381fd3-144f-4824-a6da-29c008c6,1
79aa439c-7ac2-4015-974d-4ac58111,75c7f17b-2cca-4e61-8,690f7420-685d-4543-b6b8-8f3d33dc,5
bc6c2248-d0d8-4322-bfd7-58a367f4,498a0ce5-eaa1-4a5a-a,0b4fc27a-b831-4e30-93c5-10d4edaf,5
1b5e37f3-b44f-4a84-9ed6-e285086c,08dfa6eb-581c-4a91-8,2a24f6fb-6f7d-4452-bd49-a2c4d3b8,3
56d19cc6-796e-4892-85aa-9c505ec3,a1e48bc9-980c-47da-a,04265884-cd86-4704-b51d-62e5b6b0,4
6af90722-d3b3-4b7a-9c45-96f075e3,91b00ff6-dac3-41e4-9,70bc76c2-7436-4965-8c96-e9709b15,1
c256aeec-56f6-430f-92ff-c2e88bae,bc4518ec-7b54-4dc3-a,a1cc871a-c689-405d-93a3-0aee9370,6
78c50c8b-1e59-40b3-b717-5b3f9602,a9ce17ae-c88a-4e56-a,baa7ec29-766e-42d1-8a94-645835c9,4
9792dfbc-3497-4806-91a5-dd7e66a0,6d368b88-9084-4e5f-8,b0713b06-cf56-4c22-ac3e-6436bb2a,5
d413f742-1fbd-4900-9ff0-ebe76d9c,1a434fda-3238-4279-9,d362df51-ec30-4697-8fe3-202bebb8,1
8903428e-f4b6-42c8-8964-b76d6a89,f2e21ddf-1e37-4c3f-a,99b65cc7-8469-4549-aa6b-81ce5d91,9
ec4cc4d7-be11-45f9-b334-b5c699f6,19b946a3-66b4-4315-b,17a6da47-fee0-49e6-a22d-37e59ca0,2
37132e98-bcbb-4c46-8d7c-8995288f,5cfdf049-3bd0-4ce8-b,ca1fecd5-2478-432c-8bdf-f5eacbb5,10
d10c6a45-0e52-49e3-9342-a5ea9749,59de4490-0493-4432-9,1910134c-d413-4e5f-90c8-25dbfdf0,6
c6094d0c-3980-4098-950c-9deb5882,8d45ba3b-1d95-46e6-b,24172c93-bbe0-4d26-b477-ac20025e,7
91042488-7405-4c82-9835-c82bd244,7ab36b85-5a6a-4caf-b,8f0f2577-609c-462b-8bae-b9e86f1b,5
d1a16956-b415-435b-90bf-95ccf109,a8c6fe24-9678-4b9d-9,8771701e-18d0-4aa2-b4a6-6d1a7e35,1
fa83d6d6-fe1d-4e78-89c5-ab3ed28c,5ac5deb1-4c11-49f2-a,580c64e9-2747-4193-b461-489ef7dd,4
e9ae4379-ff83-4037-8e43-e0baaece,efb00e8a-f518-43dd-9,ed7e96fb-d0e3-4305-908c-3eec4d59,4
06052717-da81-4ad9-903a-38229db6,508b41e7-1567-4e8c-9,c8bdc2bb-9978-43c0-81c2-970c371f,8
7014b223-aa80-46b9-9dc3-925a461e,3d7eee65-a036-48f8-a,c9a09a37-f980-4a6e-9d13-f5e608b9,8
ddcf3c35-57d5-4a2d-ac98-889f1975,d96bf66f-f743-45e9-a,f01d2328-3264-4892-9007-42f73fb0,3
5847b10a-8de5-4474-b5a6-db5ad48a,e5602de9-5928-4758-8,2215d306-f232-41e1-8891-09485ece,1
01945693-13a7-4453-b2e3-f6782263,90201e98-16f3-47c2-b,0533cf95-b5c9-4338-bb08-0f0b0e2f,1
b2b240b7-37a5-4b7c-9ed8-14d70d97,a7a285d5-f97c-4a57-b,9d0b70c5-5dce-4326-960b-12e26c3d,3
a2ad1468-97d3-47ba-bd2e-01e77da2,783cb5d8-8b71-4a63-b,882ebb8c-141a-4979-ba8e-a2c9a633,9
a9c1fbde-7ad9-4d23-b914-87071e1a,d21a4e4a-cd1f-48a6-8,a5288432-4f16-4248-99ef-7b2d8926,1
62c0f777-4d8d-40b4-b9ff-c7f36967,16aaa9f2-d685-4ef5-9,3314a6aa-0621-4d84-aee6-6c395d3a,8
97705194-f6c3-410c-be66-00332842,14ea795b-2945-4928-9,199bbe24-0c6e-4c1c-9c1d-0574cc90,8
82c454a0-9d7f-441c-8069-035b49bd,dbcc84f4-cd0b-42ed-a,00b68688-03bf-4dd2-98c8-11063a63,6
6370adb4-f059-4070-a54e-07b72e8b,fa78d945-6b7a-44f4-8,40478c52-bfd3-48d3-a76c-0a9ae85a,5
fcbdf1d9-6ea2-4660-9372-42062295,d7b31c7e-3977-4683-8,2cf10ed6-48ef-48cf-8edf-4b3ec43a,5
c7add9b5-351b-42f6-bb85-dbaed8ee,2926c577-aa51-4d4d-b,cfed7f46-b23d-42bc-9fca-f8f4f01e,3
41c1a323-2036-4c12-b278-e4950b2c,eaf25389-9903-4005-b,2be4acbe-c44e-4327-983c-03b84a8e,9
76bab21b-c00e-49d4-be41-0d479af8,54f9c516-eadd-4c0b-8,74a45126-1a6e-4217-8d40-2ee1b1ed,3
2f19ac5b-6464-45c6-a713-dcbb9daa,780528ef-e4e8-4c99-a,84b808f2-2f41-4cc6-ad7b-5910cb0e,4
3c2a4d5c-1d68-4f50-bcc5-4f4289af,83d5bd11-cb8c-4675-9,97c33f9a-1c8d-4930-bce6-f5dbefc6,8
ef9b9894-06b2-4abe-b136-f89ee41c,ef8fe9dc-d4f8-415d-9,f785a25c-6d4c-4024-af34-ab2a51df,6
22821d91-86a1-4b02-8cb8-efd642c0,ce0d91cb-da1c-486c-8,8d51805f-3a86-47b2-a07b-06681545,2
5422fa34-3a55-4681-8696-f38c6fbc,11aa16cf-4f3a-4364-a,01147eef-06b2-40d3-8d73-d6641b61,4
4b08aedd-48af-441c-bcd7-cda3b365,4617483f-b456-4757-b,025d155d-8b88-460b-94b4-6b783096,7
f5bced1e-0cd7-418f-851f-90edfbe2,fc801dec-1094-4335-a,bd5810e6-1bfa-4dc2-a150-7ef088c5,9
882b0394-c81b-44f3-9c6f-70d24e46,39902ed7-b6dc-4d64-a,c6965eac-9e4b-444e-8807-dd4bcede,5
ef08a295-6593-4359-9095-da86bac8,f9bbd05e-c6fb-4405-8,16bb8aa5-ed70-442b-9fe7-f84b636b,8
615d8d79-8226-477a-a12b-34a8ebf3,2d40cffb-c74c-483d-9,af4614e7-c884-4908-b4e6-8943c3fd,6
7af1c1b6-bb77-434b-8353-a4b730d6,6d9afa1c-f910-4deb-a,86f73a2b-a96c-42ec-b209-6891a1b4,4
6d998421-297a-451b-858a-537b2ee2,47fb896b-f71e-4a6b-9,ce9bdfc7-d973-4841-91f0-2f1ca6a2,6
a45b1f2f-4b73-46cd-a662-59ffb70d,5c32fe45-7664-48af-9,d9a11966-8a3e-4337-96b4-6c441239,2
aa72ac0d-2dbc-4b84-84c3-b3115eb4,7857a34c-7b4e-407e-9,3ad702d6-ac35-40f5-a433-1a9bc8f6,5
0b46bec2-385e-4954-bd93-ec4160a4,f9f5e04e-0e96-4d8e-a,db78aae0-e7ba-4cde-ba3b-f2969b72,6
c013d468-cc22-4bc1-b169-80f4591d,21c3cca7-0cfe-4210-a,cac1732b-8150-4d4c-98fd-d84ca1cc,9
